id,sentnce,label
758_5,sign and saying that these apps do not even exist in the store any more.,0
758_6,But of course they exist in the store.,0
758_7,I installed these manually later.,0
758_8,Some of my contact had different than default ringtone.,0
758_9,Those were not restored either.,0
758_10,All contacts had the same ringtone.,0
758_11,Glance screen settings and when it goes to night mode were not backed up and restored.,0
758_12,But of course they exist in the store._ï¿__ more,0
758_13,I recently had to use this API for a private client certificate.,0
759_1,"And I was surprised to read in the MSDN that it returns ""nothing"" as a result of its async call.",0
759_2,I would really have thought it returns the just imported pfx.,0
759_3,"So here is my scenario and you can clearly see why this API change would help to improve the code flow: var clientCert; ensureCertficatesAsync = function() { logger.trace(""Checking client certificate""); if (clientCert) { logger.info(""Using already loaded client certificate""); return WinJS.Promise.as(clientCert); } var certQuery = new Certificates.CertificateQuery(); certQuery.friendlyName = ""Client Cert""; return Certificates.CertificateStores.findAllAsync(certQuery).then(function(certs) { if (!certs.length) { return Windows.Storage.StorageFile.getFileFromApplicationUriAsync(""ms-appx:///cert/client.pfx""); }).then(Windows.Storage.FileIO.readBufferAsync).then(function(buffer) { var pfx = Windows.Security.Cryptography.CryptographicBuffer.encodeToBase64String(buffer); logger.info(""Installing client certificate""); return Certificates.CertificateEnrollmentManager.importPfxDataAsync( pfx, ""XXXXX"", Certificates.ExportOption.notExportable, Certificates.KeyProtectionLevel.noConsent, Certificates.InstallOptions.none, certQuery.friendlyName ); }).then(function() { // This search in the store could be omitted logger.info(""Client certificate installed""); return Certificates.CertificateStores.findAllAsync(certQuery); }).then(function(certs) { return clientCert = certs[0]; }); } else { logger.info(""Client certificate already installed""); return clientCert = certs[0]; } }); } As you can see after installing the pfx I have to query the store again to fetch the pfx to use it in calls to HttpClient with a filter.",0
759_4,This is not a breaking change.,0
760_1,"Current users are not expecting any return in the success continuation, so they not check for any returned value.",0
761_1,Thanks for consideration!,0
762_1,"So here is my scenario and you can clearly see why this API change would help to improve the code flow: var clientCert; ensureCertficatesAsync = function() { logger.trace(""Checking client certificate""); if (clientCert) { logger.info(""Using already loaded client certificate""); return WinJS.Promise.as(clientCert); } var certQuery = new Certificates.CertificateQuery(); certQuery.friendlyName = ""Client Cert""; return Certificates.CertificateStores.findAllAsync(certQuery).then(function(certs) { if (!certs.length) { return_ï¿__ more",0
763_1,With a lot.,0
763_2,Of wifis around not all are displayed or usable... Android devices work fine,0
763_3,Please arabic keyboard not found in lumia 610 please support an arabic,1
763_4,Add xap support for some apps like explorer and opera,1
763_5,"Currently when sending a email using WP8, You can only attach a photo.",0
763_6,The software NEEDS access to sky / one drive or a option so you can send files you have stored on there.,1
763_7,(common sense),0
763_8,"Could be very useful if i had the possibility to use an API to automatically Disable the Lock Screen when approaching House or the reverse, Enable Lock Screen when leaving House.",0
763_9,We can see this feature already in some operational systems...,0
763_10,In some case if enterprise wants its signed app to be installed using In house Touch Kiosk(PC/MACHINE) then this should be possible using USB installation.,0
763_11,Add Payoneer as a payment method for Windows Phone Store / Windows Store / PubCenter earnings.,1
764_1,Need nd filter attachment grip case..,1
765_1,"Note 3 , lg g2 xperia z1 all have snapdragon 800 and support 4k video recording , why not Lumia phones..",0
765_2,I think only software update require..,0
766_1,Currently in D2D for Windows Phone ID2D1Factory::CreateWicBitmapRenderTarget is strangely not supported.,0
766_2,I would like to have one to be able to do HQ software rendering using Direct2D.,1
766_3,To quote from Windows Phone web site https:/dev.windowsphone.com/en-US/OEM/docs/Welcome/Windows_Phone_8.1 _ï¿__Windows Phone 8.1 introduces the ability to write certain drivers as user-mode drivers by using UMDF 2.0.,0
767_1,"With UMDF 2.0, you can write UMDF drivers that use C-style syntax and call many of the same methods that are available to KMDF drivers._ï¿_ï¿_ But this is limited to phone makers OEMs.",0
767_2,"However since phones are becoming more and more like PCs used to be and hardware extensions are starting to appear, like the Structure Sensor which is designed to work with IPhone and Android.",0
767_3,"Since UMDF USB drivers are absolutely safe from harming the system thus guarding from penetrating the SP networks, it would be a good idea to allow 3rd party registered device driver developers to be able to develop UMDF signed drivers, submitted for testing and approval for such devices as I mentioned before.",1
768_1,Since UMDF USB drivers are absolutely safe from harming_ï¿__ more,0
768_2,"A app downloaded and to appear in report ""typically takes 3-5 days or have a delay of at least 24 hrs"" as per the support.",0
769_1,We have amazing platforms performing at blazing speeds(benchmarked) and good operation management framework in place.,0
770_1,"Albeit, it takes 24 hrs; itself is very slow but sometimes it takes 3-5 days.",0
771_1,Dashboard reporting needs somebody accountable attention.,0
771_2,The calendar tile on wp8.1 (up to date) frozes / hangs.,0
772_1,It happened before the 2nd big wp8.1 update too.,0
773_1,The tile does not show current date and events.,0
774_1,I've noticed it happens when the tile shows birthday events.,0
775_1,"When the event is over (new day arrives), the tile won't update.",0
776_1,But clicking on tile still work's - calendar opens.,0
776_2,Can we know the platform on which app was purchased after app linking?,0
776_3,"Every phone u use except windows, we write a name on dial pad , contact list has shown.",0
777_1,But in windows every time we hav to open contact and search name.. Ex.,0
777_2,"To call jack , we hav to write 5225.",0
778_1,List will appear and we select from list n call.,0
